race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-05-31,2,1,2025-05-31 10:47:00,4,RB大宮アルディージャカップ,1,4637,中田 友也,3,35,56.3,0,0,0.16,5.03,31.96,48.45,5.91,37.84,60.81,26.82,39.11,35.16,56.59
2025-05-31,2,1,2025-05-31 10:47:00,4,RB大宮アルディージャカップ,2,4894,原村 拓也,3,34,52,1,0,0.15,4.74,26.21,43.69,0,0,0,35.89,54.55,31.49,41.99
2025-05-31,2,1,2025-05-31 10:47:00,4,RB大宮アルディージャカップ,3,3577,向所 浩二,3,52,57.5,1,0,0.15,4.95,31.4,41.86,3.79,14.29,21.43,33.33,49.74,35.52,53.01
2025-05-31,2,1,2025-05-31 10:47:00,4,RB大宮アルディージャカップ,4,4880,澤崎 雄哉,3,30,52,1,0,0.18,5.16,35.34,50.86,5.13,29.17,62.5,33.91,51.72,38.95,58.14
2025-05-31,2,1,2025-05-31 10:47:00,4,RB大宮アルディージャカップ,5,4498,宮本 夏樹,3,37,54.5,0,0,0.15,5.07,32.71,47.66,5.88,50,50,36.65,54.45,37.36,53.85
2025-05-31,2,1,2025-05-31 10:47:00,4,RB大宮アルディージャカップ,6,3517,高橋 勲,3,57,54.5,0,0,0.15,5.69,41.18,57.35,4.91,27.27,48.48,33.51,46.81,36.69,54.44
2025-05-31,2,2,2025-05-31 11:16:00,4,RB大宮アルディージャカップ,1,4906,鈴木 雅希,3,30,52,0,0,0.15,5.86,40.31,60.47,4.74,23.4,48.94,30.72,49.67,37.1,54.84
2025-05-31,2,2,2025-05-31 11:16:00,4,RB大宮アルディージャカップ,2,4488,小山 勉,1,38,52,0,0,0.16,6.66,53.13,70.31,5.83,35.65,62.61,32.99,50,43.65,59.67
2025-05-31,2,2,2025-05-31 11:16:00,4,RB大宮アルディージャカップ,3,4852,川原 祐明,2,30,52,0,0,0.16,6.39,44.09,62.2,0,0,0,37.75,51.47,32.56,52.33
2025-05-31,2,2,2025-05-31 11:16:00,4,RB大宮アルディージャカップ,4,4062,後藤 陽介,3,45,56.7,1,0,0.15,5.36,35.24,53.33,0,0,0,38.92,53.89,30.68,50
2025-05-31,2,2,2025-05-31 11:16:00,4,RB大宮アルディージャカップ,5,4491,田中 堅,3,38,52,0,0,0.17,4.24,17.98,33.71,5.67,37.5,62.5,34.78,50.54,33.52,53.85
2025-05-31,2,2,2025-05-31 11:16:00,4,RB大宮アルディージャカップ,6,4688,永井 彪也,1,32,52.4,0,0,0.14,7.1,56,71.2,5.88,34.62,46.15,33.69,46.52,33.7,49.72
2025-05-31,2,3,2025-05-31 11:45:00,4,RB大宮アルディージャカップ,1,4462,夏山 亮平,3,39,55.5,1,0,0.15,4.86,34.65,47.52,3.25,6.25,25,41.08,55.68,39.78,59.12
2025-05-31,2,3,2025-05-31 11:45:00,4,RB大宮アルディージャカップ,2,4256,渡辺 浩司,1,41,52,0,0,0.12,7.09,52.94,71.32,6.5,50,62.5,35.52,50.27,34.27,47.75
2025-05-31,2,3,2025-05-31 11:45:00,4,RB大宮アルディージャカップ,3,4357,田中 和也,1,40,52.1,0,0,0.18,7.61,64.34,82.17,5.67,44.44,50,31.43,52.57,32.61,48.91
2025-05-31,2,3,2025-05-31 11:45:00,4,RB大宮アルディージャカップ,4,3715,倉尾 大介,3,50,54.3,0,0,0.13,5.21,30,48.89,6.88,62.5,75,32.32,50,39.78,54.7
2025-05-31,2,3,2025-05-31 11:45:00,4,RB大宮アルディージャカップ,5,4227,安達 裕樹,2,42,52,0,0,0.16,6.63,45.9,63.93,7.04,52.17,65.22,36.08,56.7,36.81,48.35
2025-05-31,2,3,2025-05-31 11:45:00,4,RB大宮アルディージャカップ,6,5027,重冨 勇哉,3,28,54.9,1,0,0.17,5.15,32.81,49.22,2.71,0,14.29,45.67,60.58,36.76,56.76
2025-05-31,2,4,2025-05-31 12:14:00,4,RB大宮アルディージャカップ,1,4131,原 豊土,3,44,54.4,0,0,0.17,5.69,41.11,61.11,7.05,66.67,66.67,28.99,43.2,39.33,54.49
2025-05-31,2,4,2025-05-31 12:14:00,4,RB大宮アルディージャカップ,2,4073,大橋 純一郎,1,44,51.5,1,0,0.15,6.3,44.9,63.95,6.12,47.06,58.82,27.5,45,34.1,53.76
2025-05-31,2,4,2025-05-31 12:14:00,4,RB大宮アルディージャカップ,3,4797,中山 将,2,33,52.9,1,0,0.13,5.72,39.8,60.2,5.63,40.74,55.56,37.24,54.08,34.24,50.54
2025-05-31,2,4,2025-05-31 12:14:00,4,RB大宮アルディージャカップ,4,4992,廣瀬 篤哉,3,27,55.6,0,0,0.16,4.94,30.38,45.57,4.71,28.95,44.74,33.68,49.74,32.22,50.56
2025-05-31,2,4,2025-05-31 12:14:00,4,RB大宮アルディージャカップ,5,4298,宮下 元胤,2,42,52.3,0,0,0.14,6.33,43.75,68.75,4.07,0,35.71,35.26,54.74,35.36,54.7
2025-05-31,2,4,2025-05-31 12:14:00,4,RB大宮アルディージャカップ,6,4748,渡邉 雄朗,1,39,52,0,0,0.14,6.54,50,66.43,6.04,42.55,63.83,30.59,50,39.23,55.8
2025-05-31,2,5,2025-05-31 12:44:00,4,RB大宮アルディージャカップ,1,4769,馬場 剛,2,32,51.5,0,0,0.12,5.42,32.61,55.43,6.79,52.94,64.71,42.36,54.68,38.89,52.78
2025-05-31,2,5,2025-05-31 12:44:00,4,RB大宮アルディージャカップ,2,3963,原田 秀弥,3,46,55.1,0,0,0.16,6.02,43.64,63.64,4.81,31.25,50,30.99,47.95,32.61,49.46
2025-05-31,2,5,2025-05-31 12:44:00,4,RB大宮アルディージャカップ,3,3434,松尾 宣邦,3,56,52.3,0,0,0.16,4.9,29.27,42.68,4.39,26.09,39.13,34.85,48.48,41.44,56.35
2025-05-31,2,5,2025-05-31 12:44:00,4,RB大宮アルディージャカップ,4,4959,井上 忠政,1,29,51.5,0,0,0.15,6.72,43.01,56.99,6,12.5,37.5,34.21,48.42,30.95,42.26
2025-05-31,2,5,2025-05-31 12:44:00,4,RB大宮アルディージャカップ,5,4637,中田 友也,3,35,56.3,0,0,0.16,5.03,31.96,48.45,5.91,37.84,60.81,26.82,39.11,35.16,56.59
2025-05-31,2,5,2025-05-31 12:44:00,4,RB大宮アルディージャカップ,6,5216,長谷川 晴哉,3,25,52.2,0,0,0.18,6.37,51.96,67.65,4.13,26.09,30.43,36.51,55.56,34.3,51.16
2025-05-31,2,6,2025-05-31 13:14:00,4,RB大宮アルディージャカップ,1,4491,田中 堅,3,38,52,0,0,0.17,4.24,17.98,33.71,5.67,37.5,62.5,34.78,50.54,33.52,53.85
2025-05-31,2,6,2025-05-31 13:14:00,4,RB大宮アルディージャカップ,2,4191,赤羽 克也,2,43,54.9,0,0,0.16,6,44.66,61.17,5.97,48.7,62.61,37.82,58.55,43.09,56.91
2025-05-31,2,6,2025-05-31 13:14:00,4,RB大宮アルディージャカップ,3,4570,前田 聖文,1,37,52.6,0,0,0.13,6.57,45.45,68.94,7,53.33,73.33,31.89,54.05,32.96,49.72
2025-05-31,2,6,2025-05-31 13:14:00,4,RB大宮アルディージャカップ,4,4475,末永 祐輝,2,37,52.3,0,0,0.16,6.14,43.14,62.75,4.8,25,55,32.2,44.07,36.07,49.73
2025-05-31,2,6,2025-05-31 13:14:00,4,RB大宮アルディージャカップ,5,4948,木場 悠介,3,32,52,0,0,0.15,5.13,31.65,46.76,4.82,23.53,35.29,28.17,42.25,40.76,58.15
2025-05-31,2,6,2025-05-31 13:14:00,4,RB大宮アルディージャカップ,6,4643,近江 翔吾,1,32,52.1,0,0,0.13,6.77,52.25,63.06,0,0,0,31.11,53.89,34.08,51.4
2025-05-31,2,7,2025-05-31 13:45:00,4,RB大宮アルディージャカップ,1,4295,小坂 尚哉,1,38,52,0,0,0.14,7.14,59.09,74.24,7.54,67.86,82.14,33.15,53.8,41.62,56.76
2025-05-31,2,7,2025-05-31 13:45:00,4,RB大宮アルディージャカップ,2,3497,後藤 浩,3,56,52,0,0,0.17,5.04,25.44,51.75,5.75,42.5,62.5,36.02,54.03,34.44,51.11
2025-05-31,2,7,2025-05-31 13:45:00,4,RB大宮アルディージャカップ,3,5053,山口 広樹,3,29,53.7,0,0,0.18,5.54,35.71,55.1,3.69,15.38,26.92,35.55,53.55,35.2,49.72
2025-05-31,2,7,2025-05-31 13:45:00,4,RB大宮アルディージャカップ,4,4462,夏山 亮平,3,39,55.5,1,0,0.15,4.86,34.65,47.52,3.25,6.25,25,41.08,55.68,39.78,59.12
2025-05-31,2,7,2025-05-31 13:45:00,4,RB大宮アルディージャカップ,5,4906,鈴木 雅希,3,30,52,0,0,0.15,5.86,40.31,60.47,4.74,23.4,48.94,30.72,49.67,37.1,54.84
2025-05-31,2,7,2025-05-31 13:45:00,4,RB大宮アルディージャカップ,6,4076,杉田 篤光,3,46,52.7,0,0,0.19,5.69,37.93,55.17,5.31,33.33,54.9,36.27,59.59,37.57,55.8
2025-05-31,2,8,2025-05-31 14:16:00,4,RB大宮アルディージャカップ,1,3577,向所 浩二,3,52,57.5,1,0,0.15,4.95,31.4,41.86,3.79,14.29,21.43,33.33,49.74,35.52,53.01
2025-05-31,2,8,2025-05-31 14:16:00,4,RB大宮アルディージャカップ,2,4074,柳沢 一,1,44,52,0,0,0.12,6.66,45.24,69.05,6.73,48.78,73.17,36.65,53.4,31.69,48.09
2025-05-31,2,8,2025-05-31 14:16:00,4,RB大宮アルディージャカップ,3,3582,吉川 昭男,1,52,52.8,0,0,0.17,5.95,44.27,55.73,5.29,35.29,52.94,36.26,51.1,34.07,53.85
2025-05-31,2,8,2025-05-31 14:16:00,4,RB大宮アルディージャカップ,4,3796,長野 道臣,2,51,53.7,0,0,0.17,5.32,33.33,51.06,5.19,37.5,43.75,41.95,59.02,35.75,55.31
2025-05-31,2,8,2025-05-31 14:16:00,4,RB大宮アルディージャカップ,5,4062,後藤 陽介,3,45,56.7,1,0,0.15,5.36,35.24,53.33,0,0,0,38.92,53.89,30.68,50
2025-05-31,2,8,2025-05-31 14:16:00,4,RB大宮アルディージャカップ,6,4195,前川 守嗣,3,43,57.3,1,0,0.14,5.21,35.71,53.57,5,34.78,47.83,27.22,44.94,33.15,50
2025-05-31,2,9,2025-05-31 14:48:00,4,RB大宮アルディージャカップ,1,5005,石田 貴洋,2,29,52,0,0,0.12,5.03,27.97,47.46,5.52,33.58,58.21,35.03,50.76,31.11,53.33
2025-05-31,2,9,2025-05-31 14:48:00,4,RB大宮アルディージャカップ,2,3434,松尾 宣邦,3,56,52.3,0,0,0.16,4.9,29.27,42.68,4.39,26.09,39.13,34.85,48.48,41.44,56.35
2025-05-31,2,9,2025-05-31 14:48:00,4,RB大宮アルディージャカップ,3,4688,永井 彪也,1,32,52.4,0,0,0.14,7.1,56,71.2,5.88,34.62,46.15,33.69,46.52,33.7,49.72
2025-05-31,2,9,2025-05-31 14:48:00,4,RB大宮アルディージャカップ,4,4894,原村 拓也,3,34,52,1,0,0.15,4.74,26.21,43.69,0,0,0,35.89,54.55,31.49,41.99
2025-05-31,2,9,2025-05-31 14:48:00,4,RB大宮アルディージャカップ,5,4357,田中 和也,1,40,52.1,0,0,0.18,7.61,64.34,82.17,5.67,44.44,50,31.43,52.57,32.61,48.91
2025-05-31,2,9,2025-05-31 14:48:00,4,RB大宮アルディージャカップ,6,3777,樋口 亮,2,49,52.1,1,0,0.17,5.8,38.21,55.28,0,0,0,31.4,49.42,34.86,46.29
2025-05-31,2,10,2025-05-31 15:21:00,4,RB大宮アルディージャカップ,1,4073,大橋 純一郎,1,44,51.5,1,0,0.15,6.3,44.9,63.95,6.12,47.06,58.82,27.5,45,34.1,53.76
